shipment_id,date,is_import,product_category,O_Country,D_Country,region,value,freight_cost,freight_ratio,customs_clearance_time_days,month,quarter,avg_delay_hours,avg_fuel_price,avg_warehouse_util,avg_damage_claims,avg_lead_time_days,avg_satisfaction,avg_support_tickets,avg_order_value,avg_days_to_pay,target
SHP-2024-0121,2024-05-02,0,Electronics,India,USA,North America,98000,4900.0,0.05,2.5,5,2,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0122,2024-05-03,1,Textiles,China,India,Asia-Pacific,140000,7000.0,0.05,3.9,5,2,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0123,2024-05-04,0,Consumer Goods,India,UK,Europe,54000,2700.0,0.05,2.2,5,2,2.451,82.748,78.0,5.72,13.973544973544973,4.185185185185185,0.6243386243386243,12507.936507936507,40.08465608465608,1
SHP-2024-0124,2024-05-05,1,Industrial Equipment,Germany,India,Asia-Pacific,280000,14000.0,0.05,4.6,5,2,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0125,2024-05-06,0,Electronics,India,Japan,Asia-Pacific,115000,5750.0,0.05,2.9,5,2,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0126,2024-05-07,1,Consumer Goods,Vietnam,India,Asia-Pacific,70000,3500.0,0.05,2.4,5,2,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0127,2024-05-08,0,Textiles,India,UAE,Other,89000,4450.0,0.05,1.9,5,2,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0128,2024-05-09,1,Electronics,South Korea,India,Asia-Pacific,205000,10250.0,0.05,4.2,5,2,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0130,2024-05-11,1,Textiles,Bangladesh,India,Asia-Pacific,103000,5150.0,0.05,3.1,5,2,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0131,2024-05-12,0,Consumer Goods,India,Australia,Asia-Pacific,68000,3400.0,0.05,3.5,5,2,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0132,2024-05-13,1,Electronics,Taiwan,India,Asia-Pacific,235000,11750.0,0.05,4.4,5,2,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0133,2024-05-14,0,Industrial Equipment,India,Netherlands,Europe,155000,7750.0,0.05,3.7,5,2,2.451,82.748,78.0,5.72,13.973544973544973,4.185185185185185,0.6243386243386243,12507.936507936507,40.08465608465608,0
SHP-2024-0134,2024-05-15,1,Consumer Goods,Thailand,India,Asia-Pacific,82000,4100.0,0.05,2.8,5,2,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0135,2024-05-16,0,Textiles,India,USA,North America,130000,6500.0,0.05,3.3,5,2,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,1
SHP-2024-0136,2024-05-17,1,Industrial Equipment,Italy,India,Asia-Pacific,215000,10750.0,0.05,4.9,5,2,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0137,2024-05-18,0,Electronics,India,USA,North America,175000,8750.0,0.05,3.4,5,2,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0138,2024-05-19,1,Textiles,Turkey,India,Asia-Pacific,93000,4650.0,0.05,3.6,5,2,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0139,2024-05-20,0,Consumer Goods,India,Saudi Arabia,Other,48000,2400.0,0.05,2.3,5,2,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0140,2024-05-21,1,Electronics,USA,India,Asia-Pacific,245000,12250.0,0.05,4.5,5,2,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0141,2024-05-22,0,Industrial Equipment,India,South Africa,Other,108000,5400.0,0.05,4.0,5,2,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,1
SHP-2024-0142,2024-05-23,1,Consumer Goods,Indonesia,India,Asia-Pacific,58000,2900.0,0.05,3.0,5,2,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0143,2024-05-24,0,Textiles,India,Nigeria,Other,75000,3750.0,0.05,3.8,5,2,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0144,2024-05-25,1,Industrial Equipment,Japan,India,Asia-Pacific,340000,17000.0,0.05,5.2,5,2,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0145,2024-05-26,0,Electronics,India,Mexico,North America,135000,6750.0,0.05,4.3,5,2,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0146,2024-05-27,1,Consumer Goods,Philippines,India,Asia-Pacific,50000,2500.0,0.05,3.2,5,2,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0147,2024-05-28,0,Textiles,India,Egypt,Other,60000,3000.0,0.05,2.7,5,2,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,1
SHP-2024-0148,2024-05-29,1,Electronics,Finland,India,Asia-Pacific,180000,9000.0,0.05,4.1,5,2,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0149,2024-05-30,0,Consumer Goods,India,Brazil,Other,80000,4000.0,0.05,4.7,5,2,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0150,2024-05-31,1,Industrial Equipment,South Korea,India,Asia-Pacific,305000,15250.0,0.05,5.0,5,2,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0151,2024-06-01,0,Electronics,India,USA,North America,101000,5050.0,0.05,2.6,6,2,1.8659999999999999,81.64,72.5,3.1,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0152,2024-06-02,1,Textiles,China,India,Asia-Pacific,145000,7250.0,0.05,4.0,6,2,4.376,84.7,92.0,14.28,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0153,2024-06-03,0,Consumer Goods,India,UK,Europe,56000,2800.0,0.05,2.3,6,2,1.696,83.012,75.0,2.4,13.973544973544973,4.185185185185185,0.6243386243386243,12507.936507936507,40.08465608465608,0
SHP-2024-0154,2024-06-04,1,Industrial Equipment,Germany,India,Asia-Pacific,285000,14250.0,0.05,4.7,6,2,4.376,84.7,92.0,14.28,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1
SHP-2024-0155,2024-06-05,0,Electronics,India,Japan,Asia-Pacific,118000,5900.0,0.05,3.0,6,2,4.376,84.7,92.0,14.28,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0156,2024-06-06,1,Consumer Goods,Vietnam,India,Asia-Pacific,72000,3600.0,0.05,2.5,6,2,4.376,84.7,92.0,14.28,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0157,2024-06-07,0,Textiles,India,UAE,Other,92000,4600.0,0.05,2.0,6,2,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0158,2024-06-08,1,Electronics,South Korea,India,Asia-Pacific,210000,10500.0,0.05,4.3,6,2,4.376,84.7,92.0,14.28,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0160,2024-06-10,1,Textiles,Bangladesh,India,Asia-Pacific,106000,5300.0,0.05,3.2,6,2,4.376,84.7,92.0,14.28,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1
SHP-2024-0161,2024-06-11,0,Consumer Goods,India,Australia,Asia-Pacific,71000,3550.0,0.05,3.6,6,2,4.376,84.7,92.0,14.28,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0162,2024-06-12,1,Electronics,Taiwan,India,Asia-Pacific,240000,12000.0,0.05,4.5,6,2,4.376,84.7,92.0,14.28,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0163,2024-06-13,0,Industrial Equipment,India,Netherlands,Europe,160000,8000.0,0.05,3.8,6,2,1.696,83.012,75.0,2.4,13.973544973544973,4.185185185185185,0.6243386243386243,12507.936507936507,40.08465608465608,0
SHP-2024-0164,2024-06-14,1,Consumer Goods,Thailand,India,Asia-Pacific,85000,4250.0,0.05,2.9,6,2,4.376,84.7,92.0,14.28,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0165,2024-06-15,0,Textiles,India,USA,North America,135000,6750.0,0.05,3.4,6,2,1.8659999999999999,81.64,72.5,3.1,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0166,2024-06-16,1,Industrial Equipment,Italy,India,Asia-Pacific,220000,11000.0,0.05,5.0,6,2,4.376,84.7,92.0,14.28,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1
SHP-2024-0167,2024-06-17,0,Electronics,India,USA,North America,180000,9000.0,0.05,3.5,6,2,1.8659999999999999,81.64,72.5,3.1,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0168,2024-06-18,1,Textiles,Turkey,India,Asia-Pacific,96000,4800.0,0.05,3.7,6,2,4.376,84.7,92.0,14.28,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0169,2024-06-19,0,Consumer Goods,India,Saudi Arabia,Other,51000,2550.0,0.05,2.4,6,2,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0170,2024-06-20,1,Electronics,USA,India,Asia-Pacific,250000,12500.0,0.05,4.6,6,2,4.376,84.7,92.0,14.28,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0171,2024-06-21,0,Industrial Equipment,India,South Africa,Other,112000,5600.0,0.05,4.1,6,2,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0172,2024-06-22,1,Consumer Goods,Indonesia,India,Asia-Pacific,61000,3050.0,0.05,3.1,6,2,4.376,84.7,92.0,14.28,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1
SHP-2024-0173,2024-06-23,0,Textiles,India,Nigeria,Other,78000,3900.0,0.05,3.9,6,2,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0174,2024-06-24,1,Industrial Equipment,Japan,India,Asia-Pacific,350000,17500.0,0.05,5.3,6,2,4.376,84.7,92.0,14.28,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0175,2024-06-25,0,Electronics,India,Mexico,North America,138000,6900.0,0.05,4.4,6,2,1.8659999999999999,81.64,72.5,3.1,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0176,2024-06-26,1,Consumer Goods,Philippines,India,Asia-Pacific,53000,2650.0,0.05,3.3,6,2,4.376,84.7,92.0,14.28,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0177,2024-06-27,0,Textiles,India,Egypt,Other,63000,3150.0,0.05,2.8,6,2,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0178,2024-06-28,1,Electronics,Finland,India,Asia-Pacific,185000,9250.0,0.05,4.2,6,2,4.376,84.7,92.0,14.28,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1
SHP-2024-0179,2024-06-29,0,Consumer Goods,India,Brazil,Other,83000,4150.0,0.05,4.8,6,2,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0180,2024-06-30,1,Industrial Equipment,South Korea,India,Asia-Pacific,310000,15500.0,0.05,5.1,6,2,4.376,84.7,92.0,14.28,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0181,2024-07-01,0,Electronics,India,USA,North America,104000,5200.0,0.05,2.7,7,3,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0182,2024-07-02,1,Textiles,China,India,Asia-Pacific,150000,7500.0,0.05,4.1,7,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0183,2024-07-03,0,Consumer Goods,India,UK,Europe,58000,2900.0,0.05,2.4,7,3,2.451,82.748,78.0,5.72,13.973544973544973,4.185185185185185,0.6243386243386243,12507.936507936507,40.08465608465608,0
SHP-2024-0184,2024-07-04,1,Industrial Equipment,Germany,India,Asia-Pacific,290000,14500.0,0.05,4.8,7,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0185,2024-07-05,0,Electronics,India,Japan,Asia-Pacific,122000,6100.0,0.05,3.1,7,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1
SHP-2024-0186,2024-07-06,1,Consumer Goods,Vietnam,India,Asia-Pacific,75000,3750.0,0.05,2.6,7,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0187,2024-07-07,0,Textiles,India,UAE,Other,95000,4750.0,0.05,2.1,7,3,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0188,2024-07-08,1,Electronics,South Korea,India,Asia-Pacific,215000,10750.0,0.05,4.4,7,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0190,2024-07-10,1,Textiles,Bangladesh,India,Asia-Pacific,109000,5450.0,0.05,3.3,7,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0191,2024-07-11,0,Consumer Goods,India,Australia,Asia-Pacific,74000,3700.0,0.05,3.7,7,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1
SHP-2024-0192,2024-07-12,1,Electronics,Taiwan,India,Asia-Pacific,245000,12250.0,0.05,4.6,7,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0193,2024-07-13,0,Industrial Equipment,India,Netherlands,Europe,165000,8250.0,0.05,3.9,7,3,2.451,82.748,78.0,5.72,13.973544973544973,4.185185185185185,0.6243386243386243,12507.936507936507,40.08465608465608,0
SHP-2024-0194,2024-07-14,1,Consumer Goods,Thailand,India,Asia-Pacific,88000,4400.0,0.05,3.0,7,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0195,2024-07-15,0,Textiles,India,USA,North America,140000,7000.0,0.05,3.5,7,3,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0196,2024-07-16,1,Industrial Equipment,Italy,India,Asia-Pacific,225000,11250.0,0.05,5.1,7,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0197,2024-07-17,0,Electronics,India,USA,North America,185000,9250.0,0.05,3.6,7,3,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,1
SHP-2024-0198,2024-07-18,1,Textiles,Turkey,India,Asia-Pacific,99000,4950.0,0.05,3.8,7,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0199,2024-07-19,0,Consumer Goods,India,Saudi Arabia,Other,54000,2700.0,0.05,2.5,7,3,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0200,2024-07-20,1,Electronics,USA,India,Asia-Pacific,255000,12750.0,0.05,4.7,7,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0201,2024-07-21,0,Industrial Equipment,India,South Africa,Other,115000,5750.0,0.05,4.2,7,3,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0202,2024-07-22,1,Consumer Goods,Indonesia,India,Asia-Pacific,63000,3150.0,0.05,3.2,7,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0203,2024-07-23,0,Textiles,India,Nigeria,Other,80000,4000.0,0.05,4.0,7,3,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,1
SHP-2024-0204,2024-07-24,1,Industrial Equipment,Japan,India,Asia-Pacific,360000,18000.0,0.05,5.4,7,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0205,2024-07-25,0,Electronics,India,Mexico,North America,142000,7100.0,0.05,4.5,7,3,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0206,2024-07-26,1,Consumer Goods,Philippines,India,Asia-Pacific,55000,2750.0,0.05,3.4,7,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0207,2024-07-27,0,Textiles,India,Egypt,Other,65000,3250.0,0.05,2.9,7,3,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0208,2024-07-28,1,Electronics,Finland,India,Asia-Pacific,190000,9500.0,0.05,4.3,7,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0209,2024-07-29,0,Consumer Goods,India,Brazil,Other,85000,4250.0,0.05,4.9,7,3,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,1
SHP-2024-0210,2024-07-30,1,Industrial Equipment,South Korea,India,Asia-Pacific,315000,15750.0,0.05,5.2,7,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0211,2024-07-31,0,Electronics,India,USA,North America,107000,5350.0,0.05,2.8,7,3,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0212,2024-08-01,1,Textiles,China,India,Asia-Pacific,155000,7750.0,0.05,4.2,8,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0213,2024-08-02,0,Consumer Goods,India,UK,Europe,60000,3000.0,0.05,2.5,8,3,2.451,82.748,78.0,5.72,13.973544973544973,4.185185185185185,0.6243386243386243,12507.936507936507,40.08465608465608,0
SHP-2024-0214,2024-08-03,1,Industrial Equipment,Germany,India,Asia-Pacific,295000,14750.0,0.05,4.9,8,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0215,2024-08-04,0,Electronics,India,Japan,Asia-Pacific,125000,6250.0,0.05,3.2,8,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0216,2024-08-05,1,Consumer Goods,Vietnam,India,Asia-Pacific,77000,3850.0,0.05,2.7,8,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1
SHP-2024-0217,2024-08-06,0,Textiles,India,UAE,Other,98000,4900.0,0.05,2.2,8,3,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0218,2024-08-07,1,Electronics,South Korea,India,Asia-Pacific,220000,11000.0,0.05,4.5,8,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0220,2024-08-09,1,Textiles,Bangladesh,India,Asia-Pacific,112000,5600.0,0.05,3.4,8,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0221,2024-08-10,0,Consumer Goods,India,Australia,Asia-Pacific,77000,3850.0,0.05,3.8,8,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0222,2024-08-11,1,Electronics,Taiwan,India,Asia-Pacific,250000,12500.0,0.05,4.7,8,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1
SHP-2024-0223,2024-08-12,0,Industrial Equipment,India,Netherlands,Europe,170000,8500.0,0.05,4.0,8,3,2.451,82.748,78.0,5.72,13.973544973544973,4.185185185185185,0.6243386243386243,12507.936507936507,40.08465608465608,0
SHP-2024-0224,2024-08-13,1,Consumer Goods,Thailand,India,Asia-Pacific,90000,4500.0,0.05,3.1,8,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0225,2024-08-14,0,Textiles,India,USA,North America,145000,7250.0,0.05,3.6,8,3,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0226,2024-08-15,1,Industrial Equipment,Italy,India,Asia-Pacific,230000,11500.0,0.05,5.2,8,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0227,2024-08-16,0,Electronics,India,USA,North America,190000,9500.0,0.05,3.7,8,3,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0228,2024-08-17,1,Textiles,Turkey,India,Asia-Pacific,102000,5100.0,0.05,3.9,8,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1
SHP-2024-0229,2024-08-18,0,Consumer Goods,India,Saudi Arabia,Other,56000,2800.0,0.05,2.6,8,3,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0230,2024-08-19,1,Electronics,USA,India,Asia-Pacific,260000,13000.0,0.05,4.8,8,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0231,2024-08-20,0,Industrial Equipment,India,South Africa,Other,118000,5900.0,0.05,4.3,8,3,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0232,2024-08-21,1,Consumer Goods,Indonesia,India,Asia-Pacific,65000,3250.0,0.05,3.3,8,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0233,2024-08-22,0,Textiles,India,Nigeria,Other,82000,4100.0,0.05,4.1,8,3,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0234,2024-08-23,1,Industrial Equipment,Japan,India,Asia-Pacific,370000,18500.0,0.05,5.5,8,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1
SHP-2024-0235,2024-08-24,0,Electronics,India,Mexico,North America,145000,7250.0,0.05,4.6,8,3,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0236,2024-08-25,1,Consumer Goods,Philippines,India,Asia-Pacific,57000,2850.0,0.05,3.5,8,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0237,2024-08-26,0,Textiles,India,Egypt,Other,67000,3350.0,0.05,3.0,8,3,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0238,2024-08-27,1,Electronics,Finland,India,Asia-Pacific,195000,9750.0,0.05,4.4,8,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0239,2024-08-28,0,Consumer Goods,India,Brazil,Other,87000,4350.0,0.05,5.0,8,3,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0240,2024-08-29,1,Industrial Equipment,South Korea,India,Asia-Pacific,320000,16000.0,0.05,5.3,8,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1
SHP-2024-0241,2024-08-30,0,Electronics,India,USA,North America,110000,5500.0,0.05,2.9,8,3,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
