value,freight_cost,freight_ratio,customs_clearance_time_days,month,quarter,avg_delay_hours,avg_fuel_price,avg_warehouse_util,avg_damage_claims,avg_lead_time_days,avg_satisfaction,avg_support_tickets,avg_order_value,avg_days_to_pay,is_import,product_category,region,O_Country,D_Country
120500.0,6025.0,0.05,3.2,11.0,4.0,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0.0,1.0,2.0,0.14097733239617707,0.1578866695276193
84500.0,4225.0,0.05,1.7,3.0,1.0,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0.0,3.0,3.0,0.15167677282895775,0.12651146884236755
69500.0,3475.0,0.05,2.3,4.0,2.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,0.0,0.0,0.08672637430626438,0.17308700293614454
85000.0,4250.0,0.05,4.9,7.0,3.0,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0.0,0.0,3.0,0.14291145871471783,0.18534100235256665
83000.0,4150.0,0.05,1.7,3.0,1.0,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0.0,3.0,3.0,0.14097733239617707,0.08010697799101016
81500.0,4075.0,0.05,2.7,4.0,2.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,0.0,0.0,0.20935976975860046,0.15898122524329308
89500.0,4475.0,0.05,2.2,2.0,1.0,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0.0,1.0,2.0,0.16510103111430252,0.1699295369539402
240000.0,12000.0,0.05,5.4,10.0,4.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,2.0,0.0,0.19744861800141744,0.17233522899962855
228000.0,11400.0,0.05,4.2,2.0,1.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,1.0,0.0,0.20935976975860046,0.17233522899962855
213000.0,10650.0,0.05,4.8,4.0,2.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,2.0,0.0,0.12651146884236755,0.15898122524329308
175000.0,8750.0,0.05,4.0,4.0,2.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,1.0,0.0,0.18548593941008734,0.17308700293614454
170000.0,8500.0,0.05,3.9,3.0,1.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,1.0,0.0,0.17936675407686634,0.1673283671679816
109000.0,5450.0,0.05,3.3,7.0,3.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,3.0,0.0,0.16592522390256279,0.15024426266782237
165000.0,8250.0,0.05,3.9,7.0,3.0,2.451,82.748,78.0,5.72,13.973544973544971,4.185185185185185,0.6243386243386243,12507.936507936509,40.08465608465608,0.0,2.0,1.0,0.15167677282895775,0.07435710611468219
140000.0,7000.0,0.05,3.5,7.0,3.0,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0.0,3.0,2.0,0.15167677282895775,0.13674688300204785
63000.0,3150.0,0.05,2.8,6.0,2.0,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0.0,3.0,3.0,0.15167677282895775,0.2236868210902237
60000.0,3000.0,0.05,2.5,8.0,3.0,2.451,82.748,78.0,5.72,13.973544973544971,4.185185185185185,0.6243386243386243,12507.936507936509,40.08465608465608,0.0,0.0,1.0,0.13768872471783386,0.19666203059805287
95000.0,4750.0,0.05,2.5,1.0,1.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0.0,1.0,0.0,0.15167677282895775,0.12651146884236755
101000.0,5050.0,0.05,2.6,6.0,2.0,1.866,81.64,72.5,3.1,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0.0,1.0,2.0,0.15167677282895775,0.13674688300204785
125000.0,6250.0,0.05,3.2,4.0,2.0,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0.0,3.0,2.0,0.15167677282895775,0.13674688300204785
330000.0,16500.0,0.05,5.1,4.0,2.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,2.0,0.0,0.1968313539053329,0.15024426266782237
81000.0,4050.0,0.05,2.9,10.0,4.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,0.0,0.0,0.13456439393939393,0.17233522899962855
46500.0,2325.0,0.05,2.2,4.0,2.0,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0.0,0.0,3.0,0.14291145871471783,0.19517426273458446
66500.0,3325.0,0.05,3.3,8.0,3.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,0.0,0.0,0.08672637430626438,0.15024426266782237
284000.0,14200.0,0.05,4.6,1.0,1.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,2.0,0.0,0.07040084743810052,0.17233522899962855
312000.0,15600.0,0.05,5.1,6.0,2.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,2.0,0.0,0.10124046678305615,0.15898122524329308
108500.0,5425.0,0.05,2.8,7.0,3.0,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0.0,1.0,2.0,0.14291145871471783,0.13674688300204785
330000.0,16500.0,0.05,5.5,10.0,4.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,2.0,0.0,0.13401327038706326,0.15024426266782237
275000.0,13750.0,0.05,5.1,11.0,4.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,1.0,0.0,0.1436498720623144,0.1673283671679816
48000.0,2400.0,0.05,2.3,5.0,2.0,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0.0,0.0,3.0,0.13768872471783386,0.2585844637721472
135000.0,6750.0,0.05,3.8,4.0,2.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,3.0,0.0,0.11933097788255113,0.17233522899962855
155000.0,7750.0,0.05,4.2,8.0,3.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,3.0,0.0,0.1975784564505561,0.17308700293614454
167000.0,8350.0,0.05,4.4,9.0,3.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,3.0,0.0,0.1660502046653844,0.1673283671679816
158000.0,7900.0,0.05,5.0,12.0,4.0,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0.0,1.0,2.0,0.14097733239617707,0.17531762263116077
137000.0,6850.0,0.05,3.4,6.0,2.0,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0.0,3.0,2.0,0.16510103111430252,0.1699295369539402
255000.0,12750.0,0.05,4.2,1.0,1.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,2.0,0.0,0.22954003809359003,0.17308700293614454
57500.0,2875.0,0.05,2.9,4.0,2.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,0.0,0.0,0.20935976975860046,0.15898122524329308
106500.0,5325.0,0.05,4.0,9.0,3.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,3.0,0.0,0.19666203059805287,0.17233522899962855
117000.0,5850.0,0.05,4.3,12.0,4.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,3.0,0.0,0.19666203059805287,0.15898122524329308
125000.0,6250.0,0.05,4.5,10.0,4.0,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0.0,2.0,3.0,0.15167677282895775,0.1436498720623144
80000.0,4000.0,0.05,4.7,5.0,2.0,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0.0,0.0,3.0,0.16510103111430252,0.22954003809359003
84500.0,4225.0,0.05,4.8,6.0,2.0,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0.0,0.0,3.0,0.14097733239617707,0.1968313539053329
185000.0,9250.0,0.05,4.3,11.0,4.0,2.451,82.748,78.0,5.72,13.973544973544971,4.185185185185185,0.6243386243386243,12507.936507936509,40.08465608465608,0.0,2.0,1.0,0.15167677282895775,0.07435710611468219
125000.0,6250.0,0.05,3.8,12.0,4.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,3.0,0.0,0.0,0.15898122524329308
69000.0,3450.0,0.05,3.5,10.0,4.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,0.0,0.0,0.08672637430626438,0.15024426266782237
205000.0,10250.0,0.05,4.0,11.0,4.0,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0.0,1.0,2.0,0.15167677282895775,0.13674688300204785
86500.0,4325.0,0.05,2.9,6.0,2.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,0.0,0.0,0.24226449690579877,0.17233522899962855
71000.0,3550.0,0.05,3.6,3.0,1.0,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0.0,3.0,3.0,0.16510103111430252,0.2730119183401656
109000.0,5450.0,0.05,2.6,12.0,4.0,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0.0,3.0,3.0,0.14097733239617707,0.08010697799101016
57500.0,2875.0,0.05,2.3,6.0,2.0,2.451,82.748,78.0,5.72,13.973544973544971,4.185185185185185,0.6243386243386243,12507.936507936509,40.08465608465608,0.0,0.0,1.0,0.15167677282895775,0.22934827405998476
220000.0,11000.0,0.05,5.0,6.0,2.0,4.376,84.7,92.0,14.28,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,2.0,0.0,0.12651146884236755,0.15898122524329308
117000.0,5850.0,0.05,2.9,5.0,2.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0.0,1.0,0.0,0.13768872471783386,0.11933097788255113
65000.0,3250.0,0.05,3.4,1.0,1.0,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0.0,3.0,3.0,0.16510103111430252,0.2730119183401656
307000.0,15350.0,0.05,5.1,10.0,4.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,2.0,0.0,0.17519261330490235,0.15898122524329308
283000.0,14150.0,0.05,4.6,5.0,2.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,2.0,0.0,0.17519261330490235,0.15898122524329308
60500.0,3025.0,0.05,3.6,9.0,3.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,0.0,0.0,0.13465588570916845,0.15024426266782237
320000.0,16000.0,0.05,5.0,3.0,1.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,2.0,0.0,0.09440656592643255,0.17233522899962855
137000.0,6850.0,0.05,3.5,11.0,4.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0.0,1.0,0.0,0.16510103111430252,0.12658929487110865
307000.0,15350.0,0.05,5.0,5.0,2.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,2.0,0.0,0.13401327038706326,0.15024426266782237
299000.0,14950.0,0.05,4.8,4.0,2.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,2.0,0.0,0.07040084743810052,0.17233522899962855
310000.0,15500.0,0.05,5.1,6.0,2.0,4.376,84.7,92.0,14.28,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,2.0,0.0,0.07040084743810052,0.17233522899962855
61000.0,3050.0,0.05,3.1,6.0,2.0,4.376,84.7,92.0,14.28,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,0.0,0.0,0.12658929487110865,0.17308700293614454
56500.0,2825.0,0.05,3.4,7.0,3.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,0.0,0.0,0.1436498720623144,0.17233522899962855
91500.0,4575.0,0.05,2.7,1.0,1.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,3.0,0.0,0.15396723438354598,0.1673283671679816
115000.0,5750.0,0.05,4.3,12.0,4.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,3.0,0.0,0.19666203059805287,0.1673283671679816
227000.0,11350.0,0.05,5.1,7.0,3.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,2.0,0.0,0.33540930347658904,0.17308700293614454
70000.0,3500.0,0.05,3.0,12.0,4.0,2.451,82.748,78.0,5.72,13.973544973544971,4.185185185185185,0.6243386243386243,12507.936507936509,40.08465608465608,0.0,0.0,1.0,0.14097733239617707,0.12658929487110865
154000.0,7700.0,0.05,4.8,10.0,4.0,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0.0,1.0,2.0,0.13768872471783386,0.13456439393939393
102500.0,5125.0,0.05,2.6,6.0,2.0,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0.0,1.0,2.0,0.16510103111430252,0.1699295369539402
118000.0,5900.0,0.05,3.0,6.0,2.0,4.376,84.7,92.0,14.28,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0.0,1.0,0.0,0.14291145871471783,0.05772647040461312
175000.0,8750.0,0.05,4.6,11.0,4.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,3.0,0.0,0.22954003809359003,0.15024426266782237
93500.0,4675.0,0.05,2.3,3.0,1.0,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0.0,1.0,2.0,0.13768872471783386,0.13496652423002414
46000.0,2300.0,0.05,3.0,3.0,1.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,0.0,0.0,0.13465588570916845,0.15024426266782237
57000.0,2850.0,0.05,3.5,8.0,3.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,0.0,0.0,0.20935976975860046,0.15898122524329308
145000.0,7250.0,0.05,3.5,3.0,1.0,2.451,82.748,78.0,5.72,13.973544973544971,4.185185185185185,0.6243386243386243,12507.936507936509,40.08465608465608,0.0,2.0,1.0,0.14097733239617707,0.08672637430626438
130000.0,6500.0,0.05,3.3,9.0,3.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0.0,1.0,0.0,0.13768872471783386,0.11933097788255113
305000.0,15250.0,0.05,5.0,5.0,2.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,2.0,0.0,0.11659318079944302,0.17308700293614454
90500.0,4525.0,0.05,4.2,12.0,4.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0.0,0.0,0.0,0.14097733239617707,0.16615878501917156
112000.0,5600.0,0.05,4.2,11.0,4.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,3.0,0.0,0.19666203059805287,0.1673283671679816
92000.0,4600.0,0.05,2.3,3.0,1.0,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0.0,1.0,2.0,0.13768872471783386,0.13496652423002414
75000.0,3750.0,0.05,3.4,12.0,4.0,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0.0,3.0,3.0,0.14097733239617707,0.08672637430626438
165000.0,8250.0,0.05,4.4,9.0,3.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,3.0,0.0,0.11933097788255113,0.17233522899962855
110500.0,5525.0,0.05,2.6,12.0,4.0,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0.0,3.0,3.0,0.14097733239617707,0.08010697799101016
135000.0,6750.0,0.05,4.3,5.0,2.0,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0.0,1.0,2.0,0.13768872471783386,0.13456439393939393
76500.0,3825.0,0.05,2.6,7.0,3.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,0.0,0.0,0.13456439393939393,0.1673283671679816
73500.0,3675.0,0.05,2.5,6.0,2.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,0.0,0.0,0.08672637430626438,0.17308700293614454
128000.0,6400.0,0.05,4.6,11.0,4.0,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0.0,2.0,3.0,0.16510103111430252,0.08010697799101016
115000.0,5750.0,0.05,3.5,9.0,3.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,3.0,0.0,0.0,0.15898122524329308
49500.0,2475.0,0.05,3.1,4.0,2.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,0.0,0.0,0.13465588570916845,0.15024426266782237
272000.0,13600.0,0.05,5.0,10.0,4.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,1.0,0.0,0.1436498720623144,0.1673283671679816
89500.0,4475.0,0.05,3.4,3.0,1.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,3.0,0.0,0.19666203059805287,0.1673283671679816
138000.0,6900.0,0.05,4.4,6.0,2.0,1.866,81.64,72.5,3.1,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0.0,1.0,2.0,0.13768872471783386,0.13456439393939393
71500.0,3575.0,0.05,2.4,1.0,1.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,0.0,0.0,0.2399601028925403,0.1673283671679816
160000.0,8000.0,0.05,3.7,1.0,1.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,1.0,0.0,0.17936675407686634,0.1673283671679816
87500.0,4375.0,0.05,1.8,4.0,2.0,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0.0,3.0,3.0,0.15167677282895775,0.12651146884236755
117000.0,5850.0,0.05,3.0,2.0,1.0,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0.0,3.0,2.0,0.14291145871471783,0.13674688300204785
124000.0,6200.0,0.05,3.1,7.0,3.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0.0,1.0,0.0,0.14291145871471783,0.05772647040461312
197000.0,9850.0,0.05,3.8,9.0,3.0,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0.0,1.0,2.0,0.14291145871471783,0.13674688300204785
59500.0,2975.0,0.05,2.6,4.0,2.0,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0.0,3.0,3.0,0.16510103111430252,0.19541756652418887
95000.0,4750.0,0.05,2.1,7.0,3.0,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0.0,3.0,3.0,0.14291145871471783,0.15396723438354598
71500.0,3575.0,0.05,3.0,12.0,4.0,2.451,82.748,78.0,5.72,13.973544973544971,4.185185185185185,0.6243386243386243,12507.936507936509,40.08465608465608,0.0,0.0,1.0,0.13768872471783386,0.19666203059805287
212000.0,10600.0,0.05,4.7,11.0,4.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,1.0,0.0,0.17936675407686634,0.1673283671679816
187000.0,9350.0,0.05,3.9,2.0,1.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,1.0,0.0,0.12203580466772894,0.1673283671679816
76500.0,3825.0,0.05,1.5,1.0,1.0,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0.0,3.0,3.0,0.14291145871471783,0.15396723438354598
94500.0,4725.0,0.05,4.5,12.0,4.0,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0.0,3.0,3.0,0.14097733239617707,0.22954003809359003
112000.0,5600.0,0.05,3.4,8.0,3.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,3.0,0.0,0.16592522390256279,0.15024426266782237
187000.0,9350.0,0.05,3.6,7.0,3.0,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0.0,1.0,2.0,0.15167677282895775,0.13674688300204785
68000.0,3400.0,0.05,3.5,5.0,2.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0.0,0.0,0.0,0.14291145871471783,0.18534100235256665
49500.0,2475.0,0.05,2.3,5.0,2.0,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0.0,0.0,3.0,0.14291145871471783,0.19517426273458446
250000.0,12500.0,0.05,4.6,6.0,2.0,4.376,84.7,92.0,14.28,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,1.0,0.0,0.14375848447281284,0.17308700293614454
54500.0,2725.0,0.05,2.4,2.0,1.0,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0.0,3.0,3.0,0.16510103111430252,0.19541756652418887
165000.0,8250.0,0.05,4.0,12.0,4.0,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0.0,3.0,2.0,0.15167677282895775,0.13674688300204785
202000.0,10100.0,0.05,4.5,9.0,3.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,1.0,0.0,0.17936675407686634,0.1673283671679816
225000.0,11250.0,0.05,4.6,9.0,3.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,1.0,0.0,0.07040084743810052,0.17233522899962855
272000.0,13600.0,0.05,5.1,12.0,4.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,1.0,0.0,0.17531762263116077,0.17308700293614454
96500.0,4825.0,0.05,2.1,7.0,3.0,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0.0,3.0,3.0,0.14097733239617707,0.08010697799101016
86000.0,4300.0,0.05,4.1,11.0,4.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0.0,0.0,0.0,0.16510103111430252,0.1968313539053329
245000.0,12250.0,0.05,4.5,5.0,2.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,1.0,0.0,0.1436498720623144,0.1673283671679816
395000.0,19750.0,0.05,5.7,10.0,4.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,2.0,0.0,0.17519261330490235,0.15898122524329308
90000.0,4500.0,0.05,2.7,1.0,1.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,3.0,0.0,0.16576693298783557,0.17233522899962855
130000.0,6500.0,0.05,4.1,3.0,1.0,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0.0,1.0,2.0,0.13768872471783386,0.13456439393939393
327000.0,16350.0,0.05,5.4,9.0,3.0,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1.0,2.0,0.0,0.11659318079944302,0.17308700293614454
